id,address_state,application_type,emp_length,emp_title,grade,home_ownership,issue_date,last_credit_pull_date,last_payment_date,loan_status,next_payment_date,member_id,purpose,sub_grade,term,verification_status,annual_income,dti,installment,int_rate,loan_amount,total_acc,total_payment
550284,NJ,INDIVIDUAL,10+ years,"County of Passaic, NJ",E,MORTGAGE,2021-08-10,2021-05-16,2021-07-14,Fully Paid,2021-08-14,709324,Credit Card,E2,60 months,Verified,89697.00,0.1937,618.90,0.1682,25000.00,51,36397.00
1034299,NV,INDIVIDUAL,10+ years,Red Rock Hotel Casino,E,MORTGAGE,2021-12-11,2021-05-16,2021-02-16,Fully Paid,2021-03-16,1263895,Credit Card,E3,60 months,Verified,185000.00,0.1672,916.03,0.1942,35000.00,37,54287.00
530928,NY,INDIVIDUAL,10+ years,citarella,E,MORTGAGE,2021-06-10,2021-11-15,2021-12-13,Fully Paid,2022-01-13,686489,Credit Card,E3,60 months,Verified,140000.00,0.0817,249.55,0.1719,10000.00,35,12503.00
751510,GA,INDIVIDUAL,2 years,Booz Allen Hamilton,E,MORTGAGE,2021-05-11,2021-05-16,2021-02-15,Fully Paid,2021-03-15,950959,Credit Card,E2,60 months,Verified,125000.00,0.1250,512.13,0.1839,20000.00,16,29825.00
1033999,CO,INDIVIDUAL,3 years,Aurora Bank,E,MORTGAGE,2021-12-11,2021-09-15,2021-04-15,Fully Paid,2021-05-15,1263579,Credit Card,E2,60 months,Verified,49500.00,0.1399,491.89,0.1903,18950.00,20,28125.00
560109,MI,INDIVIDUAL,4 years,Lake Superior State U,E,MORTGAGE,2021-08-10,2021-04-14,2021-04-14,Fully Paid,2021-05-14,720952,Credit Card,E1,60 months,Verified,107496.00,0.2391,514.49,0.1645,24250.00,38,29984.00
519078,CA,INDIVIDUAL,7 years,Krieger & Stewart.com,E,MORTGAGE,2021-05-10,2021-05-16,2021-07-14,Fully Paid,2021-08-14,671019,Credit Card,E1,60 months,Verified,82000.00,0.1591,491.16,0.1645,20000.00,20,29050.00
1041332,OH,INDIVIDUAL,7 years,OHIO CAT,E,MORTGAGE,2021-12-11,2021-05-16,2021-01-12,Fully Paid,2021-02-12,1271575,Credit Card,E2,60 months,Verified,68000.00,0.2208,648.93,0.1903,25000.00,23,25397.00
672549,MI,INDIVIDUAL,9 years,Western Michigan University,E,MORTGAGE,2021-02-11,2021-02-16,2021-03-16,Fully Paid,2021-04-16,859736,Credit Card,E3,60 months,Verified,84615.00,0.1099,872.48,0.1714,35000.00,36,52349.00
783587,MA,INDIVIDUAL,< 1 year,PTS Consulting,E,MORTGAGE,2021-06-11,2021-11-13,2021-03-12,Fully Paid,2021-04-12,986716,Credit Card,E4,60 months,Verified,115000.00,0.0717,704.72,0.1929,27000.00,43,29945.00
543873,PA,INDIVIDUAL,3 years,Thomson Reuters,E,MORTGAGE,2021-07-10,2021-05-16,2021-01-15,Fully Paid,2021-02-15,701609,Credit Card,E1,60 months,Verified,120000.00,0.1500,302.68,0.1645,18000.00,26,18067.00
947469,AZ,INDIVIDUAL,8 years,New Customer Service Companies,E,MORTGAGE,2021-11-11,2021-05-16,2021-02-14,Fully Paid,2021-03-14,1168220,Credit Card,E3,60 months,Verified,98000.00,0.0845,785.17,0.1942,30000.00,19,41155.00
618705,PA,INDIVIDUAL,9 years,Iron Mountain,E,MORTGAGE,2021-12-10,2021-12-15,2021-09-11,Fully Paid,2021-10-11,793071,Credit Card,E3,60 months,Verified,77867.00,0.1925,370.30,0.1669,15000.00,22,16604.00
878820,KS,INDIVIDUAL,1 year,NCRA,E,MORTGAGE,2021-09-11,2021-05-16,2021-11-14,Fully Paid,2021-12-14,1093535,Credit Card,E4,60 months,Verified,85000.00,0.1906,475.99,0.1991,18000.00,32,26902.00
1047644,TX,INDIVIDUAL,10+ years,Sunrise Home Health,E,MORTGAGE,2021-12-11,2021-05-16,2021-07-14,Fully Paid,2021-08-14,1278742,Credit Card,E1,60 months,Verified,105000.00,0.1269,772.29,0.1864,30000.00,50,41862.00
532839,TX,INDIVIDUAL,10+ years,Raytheon,E,MORTGAGE,2021-06-10,2021-07-14,2021-08-10,Fully Paid,2021-09-10,688728,Credit Card,E4,60 months,Verified,79601.60,0.2341,377.95,0.1756,25000.00,18,15246.00
716724,KS,INDIVIDUAL,10+ years,ConocoPhillips,E,MORTGAGE,2021-04-11,2021-02-16,2021-02-16,Fully Paid,2021-03-16,909183,Credit Card,E5,60 months,Verified,105600.00,0.2419,886.49,0.1788,35000.00,48,53156.00
890209,IL,INDIVIDUAL,4 years,continental web press,E,MORTGAGE,2021-09-11,2021-05-16,2021-12-12,Fully Paid,2022-01-12,1106883,Credit Card,E4,60 months,Verified,48000.00,0.1518,351.71,0.1991,13300.00,25,16180.00
592008,NJ,INDIVIDUAL,5 years,"DiFrancesco, Bateman, Coley...",E,MORTGAGE,2021-10-10,2021-05-16,2021-08-15,Fully Paid,2021-09-15,760360,Credit Card,E1,60 months,Verified,68000.00,0.2485,238.22,0.1645,9700.00,19,14291.00
801243,GA,INDIVIDUAL,5 years,Ameris Bank,E,MORTGAGE,2021-07-11,2021-08-14,2021-08-14,Fully Paid,2021-09-14,1006804,Credit Card,E3,60 months,Verified,68500.00,0.2440,532.00,0.1879,25000.00,24,29923.00
593238,WA,INDIVIDUAL,< 1 year,All Star Directories,E,MORTGAGE,2021-10-10,2021-10-15,2021-10-15,Fully Paid,2021-11-15,761823,Credit Card,E1,60 months,Verified,84000.00,0.1033,589.39,0.1645,24000.00,26,35363.00
834168,FL,INDIVIDUAL,10+ years,"Wall Foss Financial, LLC",E,MORTGAGE,2021-08-11,2021-10-14,2021-09-14,Fully Paid,2021-10-14,1043980,Credit Card,E3,60 months,Verified,73500.00,0.1757,808.33,0.1879,31300.00,36,45419.00
542945,LA,INDIVIDUAL,10+ years,US Army,E,MORTGAGE,2021-07-10,2021-11-09,2021-09-11,Fully Paid,2021-10-11,700546,Credit Card,E3,60 months,Verified,52500.00,0.2238,380.57,0.1719,15250.00,36,18084.00
475463,CA,INDIVIDUAL,10+ years,Hacienda-La Puente USD,E,MORTGAGE,2021-08-10,2021-05-16,2021-05-13,Fully Paid,2021-06-13,601895,Credit Card,E4,60 months,Verified,75510.00,0.2347,251.55,0.1756,10000.00,49,13778.00
802444,MD,INDIVIDUAL,10+ years,Euler Hermes ACI,E,MORTGAGE,2021-07-11,2021-08-14,2021-07-14,Fully Paid,2021-08-14,1008097,Credit Card,E4,60 months,Verified,200000.00,0.2432,730.82,0.1929,28000.00,43,40766.00
862397,IL,INDIVIDUAL,6 years,Suburban Bank & Trust,E,MORTGAGE,2021-09-11,2021-12-15,2021-12-15,Fully Paid,2022-01-15,1075432,Credit Card,E2,60 months,Verified,55000.00,0.2171,640.16,0.1839,25000.00,12,37814.00
652246,TX,INDIVIDUAL,10+ years,GSMC Marshall,E,MORTGAGE,2021-01-11,2021-12-13,2021-12-13,Fully Paid,2022-01-13,820483,Credit Card,E3,60 months,Verified,87100.00,0.1839,617.16,0.1669,25000.00,23,34374.00
577968,MO,INDIVIDUAL,6 years,Edward Jones,E,MORTGAGE,2021-09-10,2021-11-11,2021-10-11,Fully Paid,2021-11-11,743163,Credit Card,E4,60 months,Verified,102000.00,0.1960,628.87,0.1756,25000.00,52,29439.00
784584,TX,INDIVIDUAL,8 years,Colfax Corporation,E,MORTGAGE,2021-06-11,2021-02-15,2021-11-13,Fully Paid,2021-12-13,987812,Credit Card,E1,60 months,Verified,180000.00,0.1201,561.08,0.1799,35000.00,49,29890.00
683236,MO,INDIVIDUAL,10+ years,Crane Energy Flow Solutions,E,MORTGAGE,2021-02-11,2021-03-15,2021-02-13,Fully Paid,2021-03-13,872534,Credit Card,E3,60 months,Verified,85000.00,0.1519,872.48,0.1714,35000.00,32,45008.00
564174,NJ,INDIVIDUAL,10+ years,Navair Lakehurst US Gov DOD,F,MORTGAGE,2021-09-10,2021-01-15,2021-12-14,Fully Paid,2022-01-14,725942,Credit Card,F1,60 months,Verified,53000.00,0.2364,255.57,0.1830,10000.00,34,15193.00
638405,CA,INDIVIDUAL,10+ years,Univ of Calif Ofc of the Pres,F,MORTGAGE,2021-12-10,2021-03-16,2021-02-12,Fully Paid,2021-03-12,817781,Credit Card,F2,60 months,Verified,120000.00,0.0972,509.72,0.1817,20000.00,25,23678.00
973792,CO,INDIVIDUAL,10+ years,Denver Public Schools,F,MORTGAGE,2021-10-11,2021-03-16,2021-03-16,Fully Paid,2021-04-16,1195808,Credit Card,F3,60 months,Verified,73440.00,0.1837,748.89,0.2167,27300.00,25,44642.00
979842,SC,INDIVIDUAL,10+ years,BAML,F,MORTGAGE,2021-10-11,2021-07-15,2021-04-14,Fully Paid,2021-05-14,1202998,Credit Card,F3,60 months,Verified,115000.00,0.2282,960.11,0.2167,35000.00,34,50891.00
548406,NJ,INDIVIDUAL,10+ years,Assurant Inc.,F,MORTGAGE,2021-07-10,2021-05-16,2021-05-14,Fully Paid,2021-06-14,631364,Credit Card,F3,60 months,Verified,120000.00,0.2247,645.82,0.1904,25000.00,36,37623.00
722518,NJ,INDIVIDUAL,10+ years,GCf Bank,F,MORTGAGE,2021-04-11,2021-05-16,2021-04-16,Fully Paid,2021-05-16,917360,Credit Card,F3,60 months,Verified,98000.00,0.2437,518.71,0.1899,20000.00,62,31177.00
851195,VA,INDIVIDUAL,4 years,SRA International,F,MORTGAGE,2021-08-11,2021-05-16,2021-03-12,Fully Paid,2021-04-12,1063097,Credit Card,F1,60 months,Verified,123000.00,0.2388,665.83,0.2025,25000.00,28,27468.00
537095,PA,INDIVIDUAL,4 years,Blackwood Medical Inc.,F,MORTGAGE,2021-07-10,2021-07-15,2021-07-15,Fully Paid,2021-08-15,693798,Credit Card,F2,60 months,Verified,77976.00,0.1316,566.71,0.1867,22000.00,42,34002.00
1034454,AZ,INDIVIDUAL,5 years,G4S Secure Solutions USA,F,MORTGAGE,2021-12-11,2021-03-13,2021-04-13,Fully Paid,2021-05-13,1264067,Credit Card,F1,60 months,Verified,96000.00,0.1460,809.75,0.2089,30000.00,37,37704.00
889156,AZ,INDIVIDUAL,10+ years,Walgreens,F,MORTGAGE,2021-09-11,2021-08-13,2021-08-13,Fully Paid,2021-09-13,1105699,Credit Card,F4,60 months,Verified,60984.00,0.1283,790.88,0.2206,28600.00,15,38891.00
977611,WI,INDIVIDUAL,4 years,JP Morgan Chase Bank,F,MORTGAGE,2021-10-11,2021-06-14,2021-08-13,Fully Paid,2021-09-13,1200408,Credit Card,F4,60 months,Verified,68000.00,0.1567,663.68,0.2206,24000.00,32,32636.00
832491,TX,INDIVIDUAL,5 years,CITGO,F,MORTGAGE,2021-08-11,2021-12-14,2021-11-14,Fully Paid,2021-12-14,1041892,Credit Card,F2,60 months,Verified,70000.00,0.1973,558.28,0.2062,20800.00,24,31696.00
1040199,IL,INDIVIDUAL,5 years,Amerencips,F,MORTGAGE,2021-12-11,2021-12-14,2021-01-14,Fully Paid,2021-02-14,1270153,Credit Card,F4,60 months,Verified,80000.00,0.1470,829.60,0.2206,30000.00,19,42015.00
626233,WV,INDIVIDUAL,6 years,Select Energy Services,F,MORTGAGE,2021-12-10,2021-02-15,2021-01-15,Fully Paid,2021-02-15,802518,Credit Card,F2,60 months,Verified,65000.00,0.1841,489.34,0.1817,19200.00,40,28971.00
637884,TX,INDIVIDUAL,10+ years,Scott & White Healthcare,F,MORTGAGE,2021-01-11,2021-11-15,2021-10-15,Fully Paid,2021-11-15,817115,Credit Card,F1,60 months,Verified,103875.00,0.1353,568.91,0.1780,22500.00,28,34130.00
629694,KS,INDIVIDUAL,9 years,Grene Vision Group,F,MORTGAGE,2021-12-10,2021-12-15,2021-12-15,Fully Paid,2022-01-15,806774,Credit Card,F3,60 months,Verified,110000.00,0.2159,631.93,0.1854,24600.00,33,37916.00
1045885,TX,INDIVIDUAL,4 years,Ashbrook Simon-Hartley,G,MORTGAGE,2021-12-11,2021-09-15,2021-02-13,Fully Paid,2021-03-13,1276311,Credit Card,G5,60 months,Verified,145000.00,0.0830,720.80,0.2411,25000.00,31,31602.00
965807,OH,INDIVIDUAL,5 years,ohio state university,G,MORTGAGE,2021-10-11,2021-05-16,2021-10-12,Fully Paid,2021-11-12,1186439,Credit Card,G1,60 months,Verified,180000.00,0.1583,981.45,0.2274,35000.00,39,42535.00
837281,NJ,INDIVIDUAL,9 years,JH Reid General Contractors,G,MORTGAGE,2021-08-11,2021-04-13,2021-03-13,Fully Paid,2021-04-13,1026668,Credit Card,G1,60 months,Verified,100000.00,0.0860,830.45,0.2211,30000.00,32,39531.00
668166,NC,INDIVIDUAL,2 years,NC State University,G,MORTGAGE,2021-02-11,2021-07-14,2021-07-14,Fully Paid,2021-08-14,854262,Credit Card,G2,60 months,Verified,250000.00,0.2064,936.66,0.2048,35000.00,18,53494.00
544952,IL,INDIVIDUAL,3 years,"ReSearch Pharmaceuticals, Inc",G,MORTGAGE,2021-07-10,2021-02-13,2021-01-13,Fully Paid,2021-02-13,702900,Credit Card,G1,60 months,Verified,103000.00,0.0800,664.58,0.2016,25000.00,37,35499.00
639370,TX,INDIVIDUAL,10+ years,Unspecified,G,MORTGAGE,2021-01-11,2021-02-16,2021-02-16,Fully Paid,2021-03-16,818548,Credit Card,G3,60 months,Verified,225000.00,0.1974,674.23,0.2085,25000.00,18,40453.00
525456,FL,INDIVIDUAL,9 years,REEVES LAND ROVER,G,MORTGAGE,2021-06-10,2021-05-14,2021-04-14,Fully Paid,2021-05-14,679877,Credit Card,G2,60 months,Verified,148000.00,0.2173,669.75,0.2053,25000.00,37,39083.00
827049,WI,INDIVIDUAL,< 1 year,New Resources Consulting LLC,G,MORTGAGE,2021-08-11,2021-02-16,2021-03-16,Fully Paid,2021-04-16,1035971,Credit Card,G1,60 months,Verified,68000.00,0.1578,595.16,0.2211,21500.00,22,35575.00
1047612,LA,INDIVIDUAL,1 year,Medical Management Options,G,MORTGAGE,2021-12-11,2021-02-16,2021-04-14,Fully Paid,2021-05-14,1278509,Credit Card,G5,60 months,Verified,108000.00,0.1227,699.18,0.2411,24250.00,28,35627.00
687503,FL,INDIVIDUAL,2 years,LTC Engineering,G,MORTGAGE,2021-03-11,2021-11-15,2021-10-12,Fully Paid,2021-11-12,877524,Credit Card,G1,60 months,Verified,116600.00,0.1794,743.55,0.2011,28000.00,55,36049.00
605106,FL,INDIVIDUAL,10+ years,SUWANNEE FARMS LLC,A,OWN,2021-11-10,2021-05-16,2021-08-15,Fully Paid,2021-09-15,776271,Credit Card,A5,60 months,Verified,50000.00,0.2131,309.72,0.0691,24250.00,33,18574.00
970222,TX,INDIVIDUAL,10+ years,AIG,B,OWN,2021-10-11,2021-12-02,2021-02-12,Fully Paid,2021-03-12,1191467,Credit Card,B4,60 months,Verified,62400.00,0.0738,718.64,0.1242,32000.00,7,33301.00
977699,NY,INDIVIDUAL,10+ years,Cairo-Durham High School,B,OWN,2021-10-11,2021-04-16,2021-12-12,Fully Paid,2022-01-12,1200501,Credit Card,B3,60 months,Verified,63623.00,0.0758,441.97,0.1171,20000.00,23,21269.00
978877,CA,INDIVIDUAL,5 years,Unitrin Specialty,B,OWN,2021-10-11,2021-11-13,2021-03-13,Fully Paid,2021-04-13,1108834,Credit Card,B4,60 months,Verified,66000.00,0.1129,449.15,0.1242,20000.00,38,23161.00
658834,CA,INDIVIDUAL,2 years,BloodSource,C,OWN,2021-01-11,2021-01-14,2021-01-14,Fully Paid,2021-02-14,842588,Credit Card,C1,60 months,Verified,23000.00,0.1576,225.90,0.1268,10000.00,10,12801.00
581973,CA,INDIVIDUAL,5 years,Frys Electronics,C,OWN,2021-09-10,2021-11-13,2021-12-13,Fully Paid,2022-01-13,747987,Credit Card,C3,60 months,Verified,32000.00,0.1339,186.07,0.1398,8000.00,15,10665.00
966682,OK,INDIVIDUAL,10+ years,Central National Bank,D,OWN,2021-10-11,2021-08-15,2021-05-15,Fully Paid,2021-06-15,1187564,Credit Card,D3,60 months,Verified,27600.00,0.1626,362.48,0.1727,14500.00,19,21075.00
651958,WV,INDIVIDUAL,9 years,Att,D,OWN,2021-01-11,2021-01-16,2021-06-12,Fully Paid,2021-07-12,833897,Credit Card,D2,60 months,Verified,48135.00,0.1090,474.86,0.1491,20000.00,25,23817.00
635427,AK,INDIVIDUAL,1 year,State of Alaska,E,OWN,2021-12-10,2021-12-04,2021-04-12,Fully Paid,2021-05-12,813998,Credit Card,E4,60 months,Verified,45000.00,0.2168,373.28,0.1706,15000.00,21,17945.00
647810,CA,INDIVIDUAL,2 years,HP,E,OWN,2021-01-11,2021-02-13,2021-02-13,Fully Paid,2021-03-13,828781,Credit Card,E2,60 months,Verified,50500.00,0.1723,195.91,0.1632,8000.00,21,10325.00
647611,AL,INDIVIDUAL,3 years,U.S. Department of Commerce,E,OWN,2021-02-11,2021-05-16,2021-02-16,Fully Paid,2021-03-16,828539,Credit Card,E3,60 months,Verified,87282.00,0.1845,373.92,0.1714,15000.00,9,22435.00
710821,MI,INDIVIDUAL,7 years,CSC,F,OWN,2021-04-11,2021-05-16,2021-09-12,Fully Paid,2021-10-12,903607,Credit Card,F4,60 months,Verified,104000.00,0.1470,653.48,0.1936,25000.00,37,31261.00
590504,GA,INDIVIDUAL,< 1 year,C.R. England,G,OWN,2021-10-10,2021-11-15,2021-07-15,Fully Paid,2021-08-15,758508,Credit Card,G1,60 months,Verified,49200.00,0.0971,265.83,0.2016,10000.00,6,15924.00
606139,FL,INDIVIDUAL,10+ years,IRS,A,RENT,2021-11-10,2021-07-14,2021-07-14,Fully Paid,2021-08-14,777564,Credit Card,A5,60 months,Verified,60000.00,0.1848,151.16,0.0691,12000.00,19,8931.00
600817,HI,INDIVIDUAL,5 years,Unspecified,A,RENT,2021-10-10,2021-10-15,2021-11-15,Fully Paid,2021-12-15,771068,Credit Card,A3,60 months,Verified,55000.00,0.1481,87.36,0.0617,4500.00,18,5241.00
603312,MO,INDIVIDUAL,< 1 year,Emerson Tools,A,RENT,2021-10-10,2021-11-10,2021-10-11,Fully Paid,2021-11-11,774128,Credit Card,A5,60 months,Verified,30000.00,0.1664,375.42,0.0691,19000.00,15,20118.00
600850,CA,INDIVIDUAL,4 years,Rain Bird,A,RENT,2021-10-10,2021-11-12,2021-12-11,Fully Paid,2022-01-11,771104,Credit Card,A5,60 months,Verified,130000.00,0.0733,221.30,0.0691,11200.00,63,11966.00
595284,FL,INDIVIDUAL,2 years,Things Remembered,A,RENT,2021-10-10,2021-12-06,2021-07-11,Fully Paid,2021-08-11,764305,Credit Card,A5,60 months,Verified,42000.00,0.0583,131.43,0.0788,6500.00,32,6863.00
887460,CA,INDIVIDUAL,1 year,SRS Labs,B,RENT,2021-10-11,2021-04-16,2021-04-13,Fully Paid,2021-05-13,1103679,Credit Card,B2,60 months,Verified,80000.00,0.1405,603.92,0.1065,28000.00,18,31968.00
1017680,CA,INDIVIDUAL,1 year,Platinum Group of Companies,B,RENT,2021-11-11,2021-05-16,2021-06-15,Fully Paid,2021-07-15,1245458,Credit Card,B3,60 months,Verified,179000.00,0.1640,441.97,0.1171,20000.00,35,25919.00
807734,CA,INDIVIDUAL,10+ years,3E Company,B,RENT,2021-07-11,2021-05-16,2021-05-15,Fully Paid,2021-06-15,1014344,Credit Card,B3,60 months,Verified,140000.00,0.1975,326.61,0.1099,23200.00,18,19327.00
635996,UT,INDIVIDUAL,10+ years,Provo School District --Timpview High,B,RENT,2021-01-11,2021-09-13,2021-08-13,Fully Paid,2021-09-13,814736,Credit Card,B3,60 months,Verified,58000.00,0.1252,361.19,0.0962,17150.00,26,20511.00
866452,TX,INDIVIDUAL,10+ years,"Cokinos, Bosien & Young, P.C.",B,RENT,2021-09-11,2021-05-16,2021-06-12,Fully Paid,2021-07-12,1079877,Credit Card,B3,60 months,Verified,165000.00,0.1548,428.23,0.1099,30000.00,46,21240.00
562535,CA,INDIVIDUAL,10+ years,sigma aldrich,B,RENT,2021-08-10,2021-08-15,2021-09-15,Fully Paid,2021-10-15,723843,Credit Card,B4,60 months,Verified,129996.00,0.1466,549.69,0.1149,25000.00,21,32981.00
1041115,NY,INDIVIDUAL,10+ years,affinia dumont hotel,B,RENT,2021-11-11,2021-05-16,2021-04-16,Fully Paid,2021-05-16,1271326,Credit Card,B4,60 months,Verified,57000.00,0.0669,269.49,0.1242,12000.00,13,16063.00
740683,NJ,INDIVIDUAL,10+ years,union county college,B,RENT,2021-05-11,2021-05-16,2021-09-12,Fully Paid,2021-10-12,938436,Credit Card,B5,60 months,Verified,60000.00,0.0856,353.06,0.1199,15875.00,9,18169.00
1056090,MA,INDIVIDUAL,2 years,WilmerHale,B,RENT,2021-12-11,2021-07-15,2021-07-14,Fully Paid,2021-08-14,1287665,Credit Card,B3,60 months,Verified,75000.00,0.0888,464.07,0.1171,21000.00,21,25570.00
561467,NY,INDIVIDUAL,2 years,Tender care Human Services Inc,B,RENT,2021-08-10,2021-05-13,2021-05-13,Fully Paid,2021-06-13,722580,Credit Card,B3,60 months,Verified,25000.00,0.1526,305.24,0.1112,14000.00,16,17266.00
980446,CA,INDIVIDUAL,2 years,Restaurant Depot,B,RENT,2021-10-11,2021-04-15,2021-04-15,Fully Paid,2021-05-15,1203636,Credit Card,B3,60 months,Verified,46000.00,0.1844,486.16,0.1171,22000.00,23,28389.00
599480,DC,INDIVIDUAL,2 years,US Dep't of Justice,B,RENT,2021-10-10,2021-04-14,2021-05-14,Fully Paid,2021-06-14,769426,Credit Card,B4,60 months,Verified,89000.00,0.1644,211.09,0.1149,9600.00,22,12340.00
779275,NV,INDIVIDUAL,2 years,Valley Health System,B,RENT,2021-06-11,2021-05-16,2021-04-12,Fully Paid,2021-05-12,981942,Credit Card,B4,60 months,Verified,51000.00,0.2793,316.63,0.1149,14400.00,33,15700.00
653075,CA,INDIVIDUAL,2 years,Italian Consulate,B,RENT,2021-01-11,2021-03-13,2021-04-13,Fully Paid,2021-05-13,835208,Credit Card,B5,60 months,Verified,63266.00,0.0910,326.96,0.1111,15000.00,13,18002.00
549075,TX,INDIVIDUAL,3 years,Siemens,B,RENT,2021-08-10,2021-08-15,2021-08-15,Fully Paid,2021-09-15,707813,Credit Card,B4,60 months,Verified,52000.00,0.1764,263.86,0.1149,12000.00,24,15831.00
769025,CA,INDIVIDUAL,4 years,UC Davis Medical Center,B,RENT,2021-05-11,2021-01-15,2021-01-15,Fully Paid,2021-02-15,970442,Credit Card,B3,60 months,Verified,40000.00,0.1806,434.75,0.1099,20000.00,24,25534.00
538494,CA,INDIVIDUAL,4 years,British Petroleum,B,RENT,2021-06-10,2021-05-16,2021-01-15,Fully Paid,2021-02-15,695457,Credit Card,B4,60 months,Verified,60000.00,0.1498,175.91,0.1149,8000.00,26,10522.00
549583,WA,INDIVIDUAL,4 years,USPTO,B,RENT,2021-07-10,2021-05-16,2021-06-15,Fully Paid,2021-07-15,708462,Credit Card,B5,60 months,Verified,85000.00,0.1345,532.18,0.1186,24000.00,40,31946.00
762370,RI,INDIVIDUAL,5 years,Johnson & Johnson,B,RENT,2021-05-11,2021-04-16,2021-12-11,Fully Paid,2022-01-11,962890,Credit Card,B4,60 months,Verified,65000.00,0.1902,32.99,0.1149,1500.00,31,1583.00
607617,TX,INDIVIDUAL,6 years,Unspecified,B,RENT,2021-11-10,2021-09-14,2021-09-14,Fully Paid,2021-10-14,779457,Credit Card,B3,60 months,Verified,200000.00,0.1870,421.22,0.0962,20000.00,30,24943.00
622123,NY,INDIVIDUAL,6 years,Health and Hospitals Corporation,B,RENT,2021-12-10,2021-12-15,2021-12-15,Fully Paid,2022-01-15,797333,Credit Card,B5,60 months,Verified,65000.00,0.1128,182.11,0.1036,8500.00,16,10927.00
875004,NY,INDIVIDUAL,< 1 year,Rochester Institute of Technology,B,RENT,2021-09-11,2021-05-16,2021-03-16,Fully Paid,2021-04-16,1089496,Credit Card,B3,60 months,Verified,76900.00,0.2743,379.87,0.1099,17475.00,33,22738.00
609231,WA,INDIVIDUAL,10+ years,CHAN Healthcare Auditors,B,RENT,2021-11-10,2021-05-16,2021-10-14,Fully Paid,2021-11-14,781467,Credit Card,B3,60 months,Verified,108000.00,0.1658,200.08,0.0962,9500.00,20,11864.00
646411,CA,INDIVIDUAL,1 year,Emerson Process Management,B,RENT,2021-01-11,2021-11-13,2021-11-13,Fully Paid,2021-12-13,799671,Credit Card,B5,60 months,Verified,85000.00,0.1707,449.92,0.1036,21000.00,25,25643.00
649164,PA,INDIVIDUAL,2 years,Sette Luna,B,RENT,2021-01-11,2021-01-16,2021-01-16,Fully Paid,2021-02-16,830477,Credit Card,B5,60 months,Verified,46800.00,0.2523,276.29,0.1111,12675.00,21,16577.00
549978,CA,INDIVIDUAL,3 years,UBS Financial,B,RENT,2021-08-10,2021-05-16,2021-08-15,Fully Paid,2021-09-15,708963,Credit Card,B5,60 months,Verified,48500.00,0.1494,527.74,0.1186,25000.00,20,31664.00
546108,CA,INDIVIDUAL,4 years,Novato Human Needs Center,B,RENT,2021-07-10,2021-05-16,2021-07-15,Fully Paid,2021-08-15,698345,Credit Card,B4,60 months,Verified,80000.00,0.1410,301.78,0.1149,20000.00,25,18107.00
533036,MN,INDIVIDUAL,5 years,Thomson Reuters,B,RENT,2021-06-10,2021-05-16,2021-07-15,Fully Paid,2021-08-15,688981,Credit Card,B4,60 months,Verified,78120.00,0.2438,197.89,0.1149,9000.00,34,11873.00
734039,NJ,INDIVIDUAL,7 years,The Star Group,B,RENT,2021-04-11,2021-09-15,2021-11-14,Fully Paid,2021-12-14,930504,Credit Card,B5,60 months,Verified,30000.00,0.1928,130.79,0.1111,6000.00,12,7369.00
552412,VA,INDIVIDUAL,2 years,United States Navy,B,RENT,2021-07-10,2021-03-15,2021-08-13,Fully Paid,2021-09-13,711817,Credit Card,B5,60 months,Verified,74500.00,0.2332,266.09,0.1186,12000.00,21,15240.00
605053,NJ,INDIVIDUAL,4 years,JCG,B,RENT,2021-11-10,2021-05-16,2021-11-15,Fully Paid,2021-12-15,760308,Credit Card,B3,60 months,Verified,105000.00,0.2429,252.37,0.1112,17600.00,22,15142.00
871862,NY,INDIVIDUAL,1 year,Academy of Medical Technology,C,RENT,2021-10-11,2021-05-16,2021-02-15,Fully Paid,2021-03-15,1085963,Credit Card,C1,60 months,Verified,60000.00,0.2170,368.08,0.1349,16000.00,22,21288.00
772694,CA,INDIVIDUAL,1 year,Montage Laguna Beach,C,RENT,2021-06-11,2021-05-16,2021-02-13,Fully Paid,2021-03-13,960288,Credit Card,C2,60 months,Verified,35400.00,0.1268,202.45,0.1349,8800.00,7,10543.00
795290,NY,INDIVIDUAL,10+ years,Credit Suisse,C,RENT,2021-06-11,2021-07-14,2021-07-14,Fully Paid,2021-08-14,1000010,Credit Card,C1,60 months,Verified,100000.00,0.1152,341.22,0.1299,15000.00,20,19462.00
